,frame,x,y,undistort_x,undistort_y
5,5,606.0,298.0,585.710986,286.822167
6,6,635.0,289.0,618.4203259999999,278.548694
7,7,662.0,283.0,648.444454,273.369323
8,8,688.0,278.0,676.9410190000001,269.150087
9,9,717.0,269.0,708.128191,260.670971
10,10,740.0,263.0,732.621677,255.100929
11,11,766.0,258.0,760.1045889999999,250.633132
12,12,794.0,253.0,789.435142,246.12127200000003
13,13,816.0,247.0,812.261305,240.269102
14,14,842.0,242.0,839.1477869999999,235.48944300000002
15,15,866.0,237.0,863.8521119999999,230.55787
16,16,891.0,231.0,889.507133,224.453046
17,17,914.0,230.0,913.117105,223.588906
18,18,937.0,227.0,936.6882730000001,220.46929
19,19,958.0,224.0,958.220225,217.244366
20,20,981.0,221.0,981.8409,213.91171400000002
21,21,1003.0,219.0,1004.487127,211.55602400000004
22,22,1024.0,216.0,1026.19356,208.023402
23,23,1043.0,215.0,1045.887371,206.60136799999998
24,24,1064.0,214.0,1067.753499,205.050289
25,25,1084.0,214.0,1088.669516,204.520774
26,26,1103.0,212.0,1108.723271,201.744452
27,27,1119.0,213.0,1125.6272960000001,202.284066
28,28,1139.0,210.0,1147.070643,198.199248
29,29,1156.0,211.0,1165.30187,198.563262
30,30,1172.0,210.0,1182.682399,196.69617
31,31,1191.0,211.0,1203.397455,196.825882
32,32,1206.0,211.0,1219.943282,195.990484
33,33,1221.0,213.0,1236.5125449999998,197.337772
34,34,1236.0,213.0,1253.3518,196.397751
35,35,1252.0,216.0,1271.291746,198.708931
36,36,1266.0,216.0,1287.3219800000002,197.734374
37,37,1280.0,218.0,1303.365164,198.973095
38,38,1294.0,219.0,1319.643831,199.040372
39,39,1306.0,222.0,1333.562209,201.50106
40,40,1319.0,223.0,1348.964441,201.57941200000002
41,41,1331.0,225.0,1363.2338029999999,202.850727
42,42,1344.0,228.0,1378.775591,205.155834
43,43,1354.0,230.0,1390.8711859999999,206.56016599999998
44,44,1368.0,232.0,1408.053144,207.58033700000001
45,45,1378.0,235.0,1420.308826,210.103114
46,46,1390.0,238.0,1435.216658,212.42459
47,47,1400.0,240.0,1447.814375,213.76772599999998
48,48,1409.0,242.0,1459.234587,215.198255
49,49,1421.0,246.0,1474.480556,218.646132
50,50,1430.0,249.0,1486.031569,221.227833
51,51,1439.0,253.0,1497.582476,224.97588599999997
52,52,1449.0,256.0,1510.689694,227.450642
53,53,1458.0,258.0,1522.676101,228.85258
54,54,1467.0,263.0,1534.458364,233.779011
55,55,1475.0,267.0,1545.07415,237.641266
56,56,1483.0,269.0,1555.995023,239.14964799999998
57,57,1490.0,273.0,1565.389513,243.127508
58,58,1498.0,277.0,1576.278252,247.005964
59,59,1507.0,281.0,1588.700785,250.785962
60,60,1513.0,285.0,1596.912759,254.893889
61,61,1521.0,288.0,1608.2019619999999,257.609373
62,62,1528.0,292.0,1618.022354,261.62838500000004
63,63,1535.0,297.0,1627.822555,266.85058100000003
64,64,1541.0,301.0,1636.322954,270.996988
65,65,1548.0,305.0,1646.392626,275.050476
66,66,1555.0,309.0,1656.553702,279.116383
67,67,1560.0,313.0,1663.752427,283.399088
68,68,1567.0,318.0,1673.9762699999999,288.691346
69,69,1571.0,323.0,1679.651631,294.297898
70,70,1577.0,327.0,1688.5756350000001,298.518415
71,71,1583.0,331.0,1697.5763359999999,302.752768
72,72,1588.0,336.0,1704.979245,308.302107
73,73,1594.0,340.0,1714.128048,312.566774
74,74,1599.0,345.0,1721.6629710000002,318.147671
75,75,1603.0,350.0,1727.648251,323.833651
76,76,1608.0,353.0,1735.476769,327.023738
77,77,1613.0,358.0,1743.1943449999999,332.650871
