,frame,x,y,undistort_x,undistort_y
5,5,612.0,296.0,589.104105,279.00967099999997
6,6,629.0,289.0,608.2627,272.34418900000003
7,7,647.0,287.0,628.684841,271.29472599999997
8,8,665.0,281.0,648.629942,265.731313
9,9,684.0,278.0,669.669402,263.517056
10,10,700.0,273.0,687.08528,258.854223
11,11,720.0,270.0,708.845087,256.573658
12,12,740.0,266.0,730.360151,253.10839199999998
13,13,756.0,261.0,747.371749,248.287005
14,14,779.0,256.0,771.764093,243.69262
15,15,799.0,252.0,792.851936,239.99467099999998
16,16,819.0,249.0,813.8631190000001,237.319752
17,17,840.0,246.0,835.825981,234.582816
18,18,862.0,244.0,858.768101,232.875467
19,19,883.0,240.0,880.560708,228.825077
20,20,904.0,238.0,902.345849,226.88807599999998
21,21,924.0,236.0,923.067541,224.840015
22,22,948.0,234.0,947.92889,222.698644
23,23,968.0,233.0,968.6580880000001,221.547752
24,24,990.0,232.0,991.4904730000001,220.279469
25,25,1013.0,228.0,1015.4665980000001,215.52470699999998
26,26,1036.0,229.0,1039.460018,216.21893500000002
27,27,1056.0,229.0,1060.423157,215.74303799999998
28,28,1081.0,228.0,1086.802791,213.882025
29,29,1103.0,228.0,1110.153589,213.09765699999997
30,30,1125.0,229.0,1133.637933,213.31658399999998
31,31,1148.0,229.0,1158.449847,212.23039500000002
32,32,1172.0,230.0,1184.558021,212.082182
33,33,1192.0,230.0,1206.597555,210.893252
34,34,1216.0,232.0,1233.230422,211.611233
35,35,1239.0,234.0,1259.0884429999999,212.259914
36,36,1260.0,236.0,1283.005914,212.93741
37,37,1282.0,238.0,1308.430221,213.419416
38,38,1305.0,241.0,1335.357363,214.85262999999998
39,39,1327.0,244.0,1361.539593,216.261129
40,40,1348.0,247.0,1386.9503869999999,217.66276000000002
41,41,1370.0,251.0,1413.965973,220.038198
42,42,1392.0,255.0,1441.5106130000001,222.316879
43,43,1412.0,259.0,1467.0016679999999,224.73993900000002
44,44,1433.0,264.0,1494.20726,228.165623
45,45,1454.0,268.0,1522.126215,230.31727999999998
46,46,1473.0,274.0,1547.616689,235.08247200000002
47,47,1492.0,279.0,1573.781048,238.59535
48,48,1511.0,284.0,1600.529235,242.06318
49,49,1531.0,290.0,1629.257654,246.57357599999997
50,50,1549.0,296.0,1655.6634789999998,251.34338599999998
51,51,1568.0,301.0,1684.4550769999998,254.684994
52,52,1586.0,308.0,1712.1291760000001,260.64530299999996
53,53,1604.0,315.0,1740.6047879999999,266.585856
54,54,1621.0,321.0,1768.434921,271.38959700000004
55,55,1637.0,328.0,1795.247734,277.603629
56,56,1654.0,336.0,1824.6800050000002,284.896348
57,57,1672.0,343.0,1857.5360879999998,290.63189
58,58,1685.0,350.0,1881.9961829999997,297.256725
59,59,1702.0,357.0,1916.205031,302.939554
60,60,1718.0,366.0,1950.2518510000002,311.327634
61,61,1732.0,374.0,1982.55403,318.638265
62,62,1746.0,382.0,2018.1828059999998,325.652336
63,63,1760.0,390.0,2058.680569,332.185229
64,64,1773.0,397.0,2103.2385600000002,336.895046
65,65,1786.0,406.0,2157.472948,343.44046299999997
66,66,1798.0,414.0,2224.295866,347.24516600000004
67,67,1811.0,423.0,2333.344788,347.899412
68,68,1823.0,431.0,2520.420986,338.496734
69,69,1836.0,441.0,3090.040419,291.262733
70,70,1847.0,449.0,8710.114794,-299.226038
71,71,1858.0,457.0,-57.723689,646.4466610000001
72,72,1869.0,467.0,831.199028,557.10784
73,73,1879.0,475.0,945.643607,547.129824
74,74,1889.0,484.0,949.96816,546.795622
75,75,1898.0,493.0,599.9097370000001,566.659523
76,76,1908.0,502.0,2026.408252,496.46347099999997
77,77,1917.0,511.0,1935.957337,510.298276
