,frame,x,y,undistort_x,undistort_y
4,4,580.0,306.0,555.804491,294.132104
5,5,609.0,296.0,589.068133,284.805057
6,6,641.0,287.0,625.103271,276.681172
7,7,670.0,278.0,657.097437,268.33991000000003
8,8,697.0,271.0,686.486331,261.99492799999996
9,9,728.0,264.0,719.789997,255.723979
10,10,756.0,256.0,749.430935,248.147808
11,11,782.0,249.0,776.710086,241.473658
12,12,812.0,243.0,807.989599,235.873367
13,13,838.0,237.0,834.898426,230.035225
14,14,865.0,232.0,862.7393619999999,225.166123
15,15,890.0,227.0,888.4319960000001,220.133705
16,16,916.0,222.0,915.1153710000001,214.98013500000002
17,17,941.0,217.0,940.771864,209.679046
18,18,965.0,214.0,965.432898,206.408973
19,19,989.0,210.0,990.153385,201.922205
20,20,1012.0,207.0,1013.9206810000001,198.400192
21,21,1033.0,204.0,1035.719202,194.786319
22,22,1056.0,201.0,1059.719597,191.011722
23,23,1077.0,199.0,1081.755064,188.258409
24,24,1097.0,197.0,1102.886845,185.424139
25,25,1117.0,196.0,1124.140727,183.59169599999998
26,26,1137.0,195.0,1145.566411,181.655775
27,27,1155.0,193.0,1165.067395,178.592797
28,28,1173.0,192.0,1184.698056,176.554646
29,29,1191.0,192.0,1204.460486,175.55185600000002
30,30,1207.0,192.0,1222.1919679999999,174.58918799999998
31,31,1224.0,192.0,1241.2155779999998,173.49156000000002
32,32,1240.0,192.0,1259.3061,172.386914
33,33,1256.0,192.0,1277.589696,171.21166000000002
34,34,1272.0,193.0,1295.9990970000001,171.11226200000002
35,35,1286.0,193.0,1312.352499,169.965599
36,36,1301.0,195.0,1329.894215,170.985823
37,37,1316.0,196.0,1347.7249570000001,170.79861499999998
38,38,1328.0,197.0,1362.125921,170.840774
39,39,1342.0,198.0,1379.124784,170.651418
40,40,1353.0,200.0,1392.501557,171.889422
41,41,1366.0,202.0,1408.509578,172.89693799999998
42,42,1377.0,204.0,1422.165502,174.08538000000001
43,43,1389.0,206.0,1437.2370119999998,175.142654
44,44,1401.0,208.0,1452.476549,176.173349
45,45,1411.0,210.0,1465.270882,177.407782
46,46,1420.0,213.0,1476.751579,179.931634
47,47,1432.0,215.0,1492.449944,180.903051
48,48,1441.0,218.0,1504.168263,183.407607
49,49,1452.0,221.0,1518.715585,185.662894
50,50,1460.0,224.0,1529.2982849999999,188.277207
51,51,1470.0,228.0,1542.619418,191.842272
52,52,1478.0,230.0,1553.528017,193.248998
53,53,1487.0,232.0,1565.946105,194.522627
54,54,1494.0,236.0,1575.378031,198.462443
56,56,1511.0,243.0,1598.94308,204.758352
57,57,1518.0,245.0,1608.8946349999999,206.281215
58,58,1526.0,249.0,1620.145111,210.10615499999997
59,59,1533.0,253.0,1630.0129140000001,214.06707999999998
60,60,1540.0,256.0,1640.095802,216.814454
61,61,1547.0,260.0,1650.135814,220.787662
62,62,1554.0,263.0,1660.395943,223.54447000000002
63,63,1560.0,267.0,1669.077441,227.662145
64,64,1566.0,271.0,1677.828962,231.78776800000003
65,65,1572.0,274.0,1686.7817260000002,234.69337000000002
66,66,1578.0,279.0,1695.5496920000003,240.064773
67,67,1584.0,283.0,1704.523013,244.217088
68,68,1589.0,286.0,1712.102966,247.273994
69,69,1595.0,290.0,1721.221455,251.44407400000003
70,70,1601.0,295.0,1730.2968030000002,256.86053799999996
71,71,1605.0,298.0,1736.437174,260.067208
