,frame,x,y,undistort_x,undistort_y
10,10,592.0,305.0,566.345929,287.671526
11,11,600.0,302.0,575.528495,284.882679
12,12,613.0,298.0,590.403979,281.316551
13,13,625.0,292.0,603.865087,275.42888999999997
14,14,637.0,290.0,617.4935389999999,273.994622
15,15,650.0,288.0,632.149372,272.59948399999996
16,16,662.0,285.0,645.503104,270.002456
17,17,673.0,282.0,657.650147,267.32476099999997
18,18,685.0,280.0,670.893255,265.795963
19,19,698.0,278.0,685.1535809999999,264.29564500000004
20,20,712.0,275.0,700.36266,261.708398
21,21,723.0,274.0,712.311096,261.152884
22,22,738.0,273.0,728.5217719999999,260.757136
23,23,750.0,272.0,741.403104,260.186173
24,24,764.0,271.0,756.357611,259.666138
25,25,778.0,271.0,771.268266,260.203915
26,26,793.0,270.0,787.121981,259.634777
27,27,807.0,270.0,801.8780419999999,260.083558
28,28,821.0,269.0,816.541046,259.39547400000004
29,29,835.0,270.0,831.2001809999999,260.851612
30,30,850.0,271.0,846.840304,262.28292200000004
31,31,864.0,272.0,861.3861519999999,263.644885
32,32,879.0,273.0,876.9205400000001,264.97743199999996
33,33,894.0,274.0,892.412082,266.260293
34,34,910.0,277.0,908.913857,269.668246
35,35,924.0,279.0,923.3138970000001,271.924595
36,36,940.0,282.0,939.744792,275.22062900000003
37,37,956.0,285.0,956.1507019999999,278.459197
38,38,969.0,288.0,969.466663,281.654304
39,39,984.0,292.0,984.8183949999999,285.872697
40,40,1000.0,295.0,1001.199883,288.961341
41,41,1015.0,299.0,1016.5529769999999,293.08257799999996
42,42,1029.0,304.0,1030.874384,298.24166099999997
43,43,1045.0,308.0,1047.284442,302.259665
44,44,1060.0,314.0,1062.655191,308.382383
45,45,1075.0,319.0,1078.074545,313.398483
46,46,1088.0,324.0,1091.4547289999998,318.423761
47,47,1105.0,332.0,1108.966597,326.504305
48,48,1118.0,337.0,1122.4306869999998,331.46808
49,49,1131.0,343.0,1135.913975,337.468119
50,50,1147.0,351.0,1152.5608619999998,345.474028
51,51,1162.0,357.0,1168.2916890000001,351.368134
52,52,1176.0,365.0,1182.978944,359.38689
53,53,1190.0,374.0,1197.716584,368.44493700000004
54,54,1204.0,381.0,1212.608991,375.381283
55,55,1217.0,389.0,1226.479173,383.398526
56,56,1230.0,397.0,1240.4432769999999,391.41364500000003
57,57,1244.0,406.0,1255.583245,400.453423
58,58,1256.0,411.0,1268.7493980000002,405.34270499999997
59,59,1268.0,405.0,1282.390457,398.58396400000004
60,60,1278.0,398.0,1293.9433199999999,390.76809199999997
61,61,1287.0,392.0,1304.4268880000002,383.995991
62,62,1298.0,385.0,1317.354855,376.002171
63,63,1307.0,380.0,1328.005875,370.186623
64,64,1317.0,374.0,1339.977478,363.182389
65,65,1327.0,369.0,1352.021878,357.20051800000005
66,66,1337.0,365.0,1364.13371,352.25482200000005
67,67,1346.0,360.0,1375.225891,346.215077
68,68,1356.0,356.0,1387.58123,341.159882
69,69,1365.0,352.0,1398.8413699999999,336.11651800000004
70,70,1375.0,349.0,1411.381932,332.069064
71,71,1383.0,345.0,1421.629967,326.99818700000003
72,72,1392.0,342.0,1433.158783,322.930924
73,73,1401.0,339.0,1444.804591,318.818715
