,frame,x,y,undistort_x,undistort_y
2,2,585.0,306.0,558.1500110000001,288.28514
3,3,593.0,305.0,567.523424,287.74321000000003
4,4,603.0,302.0,579.03796,285.094119
5,5,620.0,298.0,598.505685,281.79331099999996
6,6,630.0,297.0,609.941896,281.34085899999997
7,7,645.0,294.0,626.857374,278.96112999999997
8,8,660.0,291.0,643.616429,276.547221
9,9,675.0,288.0,660.2293589999999,274.09810899999997
10,10,687.0,285.0,673.388342,271.44903500000004
11,11,702.0,285.0,689.920481,272.24689
12,12,714.0,285.0,703.0469099999999,272.84806000000003
13,13,735.0,285.0,725.8214830000001,273.822087
14,14,750.0,285.0,741.9476900000001,274.458024
15,15,765.0,285.0,757.966399,275.044958
16,16,780.0,285.0,773.886475,275.58356499999996
17,17,795.0,285.0,789.716593,276.074471
18,18,808.0,287.0,803.426481,278.630657
19,19,828.0,288.0,824.340388,280.23492799999997
20,20,843.0,292.0,840.0131949999999,284.885502
21,21,861.0,294.0,858.668429,287.37503599999997
22,22,876.0,296.0,874.157611,289.753216
23,23,891.0,300.0,889.619364,294.22171299999997
24,24,912.0,303.0,911.1608289999999,297.611639
25,25,924.0,306.0,923.44756,300.87737200000004
26,26,939.0,312.0,938.780568,307.30260699999997
27,27,957.0,316.0,957.135637,311.548187
28,28,975.0,321.0,975.467021,316.787312
29,29,993.0,327.0,993.7797929999999,323.017016
30,30,1008.0,333.0,1009.028336,329.2115
31,31,1025.0,338.0,1026.333711,334.28860099999997
32,32,1041.0,345.0,1042.610816,341.42920899999996
33,33,1059.0,354.0,1060.9313339999999,350.584917
34,34,1077.0,360.0,1079.342752,356.55507
35,35,1089.0,363.0,1091.671198,359.468762
36,36,1104.0,373.0,1107.0062269999999,369.608045
37,37,1125.0,384.0,1128.6246529999999,380.628741
38,38,1137.0,392.0,1140.998779,388.690438
39,39,1155.0,399.0,1159.7617970000001,395.567495
40,40,1173.0,411.0,1178.539653,407.627115
41,41,1186.0,410.0,1192.41751,406.28064
42,42,1204.0,404.0,1211.9192699999999,399.548444
43,43,1224.0,397.0,1233.8677599999999,391.605929
44,44,1243.0,391.0,1254.984214,384.628378
45,45,1262.0,387.0,1276.321477,379.66578300000003
46,46,1281.0,381.0,1298.053032,372.459075
47,47,1298.0,374.0,1317.870658,364.134343
48,48,1317.0,372.0,1340.081534,361.007627
49,49,1335.0,366.0,1361.690084,353.467399
50,50,1350.0,364.0,1379.8054359999999,350.38032599999997
51,51,1371.0,360.0,1405.679966,344.613834
52,52,1389.0,357.0,1428.265416,340.025368
53,53,1407.0,357.0,1451.049033,338.707372
54,54,1426.0,352.0,1475.9592710000002,331.55631
55,55,1443.0,351.0,1498.415526,328.99307000000005
56,56,1461.0,351.0,1522.567158,327.411294
57,57,1479.0,348.0,1547.505065,322.25768
58,58,1491.0,348.0,1564.241763,321.088198
59,59,1512.0,348.0,1594.127268,318.95086000000003
60,60,1524.0,348.0,1611.563641,317.67543
61,61,1542.0,351.0,1637.902514,319.283306
62,62,1557.0,348.0,1660.978791,313.948197
63,63,1572.0,350.0,1683.9704739999997,314.575287
64,64,1587.0,351.0,1707.608144,313.930351
65,65,1605.0,354.0,1736.50113,315.295252
66,66,1620.0,357.0,1761.205539,317.001612
67,67,1634.0,359.0,1785.0189309999998,317.538927
68,68,1647.0,363.0,1807.449521,320.692148
69,69,1662.0,366.0,1834.435859,322.215935
70,70,1674.0,369.0,1856.715825,324.131706
71,71,1689.0,372.0,1885.8829600000001,325.433292
72,72,1701.0,378.0,1909.698403,331.094696
73,73,1714.0,381.0,1937.593502,332.480002
74,74,1725.0,384.0,1962.609173,334.090137
75,75,1737.0,390.0,1991.2454879999998,339.3482
76,76,1751.0,396.0,2028.4141539999998,343.77630800000003
77,77,1762.0,402.0,2060.9617550000003,348.69131
78,78,1770.0,406.0,2087.662212,351.458888
79,79,1783.0,412.0,2139.184318,354.364644
80,80,1794.0,419.0,2193.843803,358.459289
81,81,1803.0,424.0,2253.361615,359.169554
82,82,1815.0,431.0,2372.477346,356.374497
83,83,1824.0,438.0,2524.507594,350.80391000000003
84,84,1832.0,445.0,2779.7827829999997,335.616037
85,85,1842.0,453.0,3817.5270619999997,245.27670899999998
86,86,1851.0,461.0,-21412.480875999998,2676.1323859999998
87,87,1857.0,467.0,-623.757901,685.243297
88,88,1867.0,474.0,735.231326,563.841814
89,89,1875.0,484.0,918.4550310000001,548.934885
90,90,1881.0,490.0,947.51188,546.945462
91,91,1887.0,498.0,949.964681,546.795803
92,92,1895.0,506.0,946.5531800000001,546.943041
93,93,1900.0,514.0,-1208.82952,621.318505
94,94,1907.0,524.0,2075.493302,519.9866440000001
95,95,1914.0,531.0,1955.356516,530.322375
96,96,1919.0,540.0,1932.8647579999997,539.902769
97,97,1919.0,547.0,1932.9423170000002,547.002941
98,98,1919.0,547.0,1932.9423170000002,547.002941
