,frame,x,y,undistort_x,undistort_y
10,10,1338.0,276.0,1371.896306,252.34479900000002
11,11,1325.0,273.0,1356.4392289999998,250.04748700000002
12,12,1311.0,271.0,1339.861357,248.95253799999998
13,13,1294.0,268.0,1320.012842,246.919781
14,14,1276.0,265.0,1299.243552,244.910148
15,15,1261.0,263.0,1282.091546,243.755383
16,16,1244.0,260.0,1262.904021,241.56121299999998
17,17,1229.0,260.0,1245.961869,242.566184
18,18,1212.0,263.0,1226.772176,247.00088
19,19,1194.0,259.0,1207.088799,243.563904
20,20,1180.0,258.0,1191.781025,243.209402
21,21,1161.0,257.0,1171.154036,243.056155
22,22,1145.0,257.0,1153.883902,243.79951
23,23,1130.0,258.0,1137.7619789999999,245.54872799999998
24,24,1112.0,256.0,1118.6694029999999,244.03054300000002
25,25,1093.0,259.0,1098.468534,247.996715
26,26,1078.0,260.0,1082.665274,249.54962999999998
27,27,1060.0,262.0,1063.779405,252.21775899999997
28,28,1044.0,264.0,1047.071201,254.76352999999997
29,29,1029.0,265.0,1031.485834,256.136521
30,30,1010.0,269.0,1011.7766529999999,260.77859
31,31,992.0,273.0,993.1794789999999,265.316865
32,32,975.0,276.0,975.6761769999999,268.685083
33,33,957.0,281.0,957.181304,274.14692599999995
34,34,940.0,283.0,939.746775,276.298705
35,35,925.0,291.0,924.3997939999999,284.85096699999997
36,36,907.0,295.0,905.980102,289.023345
37,37,892.0,299.0,890.6345779999999,293.163253
38,38,877.0,304.0,875.294618,298.325481
39,39,861.0,310.0,858.930217,304.49111400000004
40,40,843.0,316.0,840.4825689999999,310.568366
41,41,829.0,323.0,826.152682,317.732354
42,42,814.0,330.0,810.760392,324.83457799999996
43,43,799.0,336.0,795.3045480000001,330.84007
44,44,785.0,343.0,780.867594,337.894977
45,45,770.0,351.0,765.3579589999999,345.949711
46,46,756.0,357.0,750.783166,351.89538799999997
47,47,741.0,366.0,735.1657650000001,360.95232200000004
48,48,732.0,370.0,725.715297,364.90243
49,49,714.0,381.0,706.801531,375.942221
50,50,700.0,389.0,691.972586,383.932591
51,51,689.0,397.0,680.3037780000001,392.008372
52,52,676.0,406.0,666.414166,401.073721
53,53,666.0,414.0,655.6933429999999,409.18016800000004
54,54,653.0,424.0,641.6478139999999,419.305898
55,55,644.0,432.0,631.88513,427.454645
56,56,630.0,441.0,616.485451,436.53149299999995
57,57,619.0,452.0,604.378546,447.812136
58,58,608.0,457.0,592.020367,452.803992
59,59,596.0,453.0,578.1853480000001,448.279416
60,60,584.0,450.0,564.235569,444.77246799999995
61,61,573.0,446.0,551.282509,440.19306900000004
62,62,562.0,443.0,538.229638,436.640562
63,63,550.0,439.0,523.812054,431.94207300000005
64,64,540.0,437.0,511.718041,429.425667
65,65,529.0,434.0,498.248649,425.76038
66,66,519.0,431.0,485.862616,422.09640999999993
67,67,508.0,429.0,472.146039,419.44401799999997
68,68,498.0,428.0,459.578922,417.901377
69,69,487.0,426.0,445.562143,415.188216
70,70,477.0,426.0,432.765624,414.702582
71,71,465.0,425.0,417.17962,412.990319
72,72,458.0,425.0,408.023694,412.627461
73,73,448.0,424.0,394.767456,410.97781299999997
