-1.0357,-0.017455,0.33915
-0.98865,-0.024498,0.34261
-0.93389,-0.02263,0.35279
-0.88718,-0.014721,0.36333
-0.83021,-0.019892,0.3697
-0.78234,-0.016606,0.3756
-0.73351,-0.011905,0.38547
-0.67727,-0.01313,0.39003
-0.62369,-0.01799,0.39326
-0.57793,-0.012862,0.39831
-0.52181,-0.012054,0.40024
-0.47321,-0.013423,0.40014
-0.42892,-0.0090534,0.3984
-0.37897,-0.0046888,0.40342
-0.32848,-0.0093506,0.3981
-0.28358,0.0021551,0.3995
-0.23616,0.013001,0.39665
-0.18871,0.013277,0.38779
-0.14456,0.018613,0.3851
-0.093184,0.011209,0.38118
-0.049851,0.02294,0.37772
-0.0037779,0.027389,0.36815
0.040854,0.040175,0.36012
0.08752,0.04137,0.35427
0.12916,0.058756,0.34577
0.18281,0.041805,0.33221
0.21968,0.075475,0.32669
0.26791,0.060299,0.31213
0.31303,0.063093,0.29737
0.35562,0.073681,0.28674
0.40086,0.076668,0.27111
0.43909,0.090398,0.2591
0.47429,0.096464,0.24355
0.5233,0.091934,0.22854
0.56601,0.097755,0.21185
0.61312,0.097824,0.19234
0.65189,0.10367,0.171
0.68783,0.11154,0.15446
0.73736,0.11524,0.13318
0.77472,0.12108,0.11349
0.81254,0.12601,0.091837
0.85096,0.12316,0.098758
0.88694,0.1174,0.11533
0.92218,0.1197,0.13432
0.95507,0.13056,0.14971
0.98479,0.13839,0.17065
1.0272,0.11852,0.19018
1.056,0.11342,0.20528
1.0931,0.11623,0.21902
1.1317,0.13062,0.23311
1.1591,0.13618,0.2486
1.1995,0.12161,0.25168
1.2271,0.13458,0.27171
1.2628,0.13404,0.27764
1.2924,0.14371,0.28871
1.3316,0.13189,0.30193
1.3562,0.13677,0.3154
1.3907,0.14223,0.32098
1.423,0.13601,0.32538
1.4565,0.14197,0.33271
1.4922,0.14198,0.34178
1.5255,0.13901,0.3432
1.5547,0.14481,0.34638
1.5864,0.14448,0.34953
1.6183,0.13917,0.3519
1.6488,0.14789,0.35281
1.6806,0.14767,0.35873
1.7108,0.15656,0.35892
1.7431,0.13989,0.35604
1.7783,0.15059,0.34944
1.807,0.14041,0.34932
1.8394,0.14859,0.35229
1.8678,0.15167,0.34616
1.9021,0.14342,0.34015
1.9287,0.15151,0.33664
1.9632,0.1395,0.33083
1.9929,0.14647,0.32737
2.0291,0.13885,0.31983
2.0595,0.14176,0.31658
2.0927,0.13936,0.30107
2.1238,0.14231,0.29787
2.1598,0.14041,0.28939
2.1967,0.13212,0.27771
2.2299,0.12642,0.26772
2.2778,0.12664,0.25642
2.3226,0.11253,0.24303
2.3637,0.11154,0.22501
2.4224,0.091871,0.21661
2.4861,0.07007,0.20626
2.5968,0.031052,0.19084
2.7025,-0.024498,0.1771
2.9137,-0.14191,0.17312
3.2454,-0.36227,0.16509
3.8551,-0.90072,0.17848
4.4198,-1.8946,0.26288
3.5933,-1.8322,0.32984
2.8412,-1.0083,0.27253
2.5109,-0.49969,0.19597
2.4158,-0.29407,0.15993
2.4025,-0.23967,0.13281
2.4296,-0.2367,0.10774
2.453,-0.22318,0.094319
2.4686,-0.21526,0.073591
2.8358,-0.72019,0.12217
3.0247,0.039226,-0.13539
2.6073,0.24336,-0.13497
2.573,0.2671,-0.15066
