,frame,x,y,undistort_x,undistort_y
5,5,579.0,303.0,554.4568849999999,290.79533
6,6,597.0,306.0,575.7023320000001,295.049578
7,7,621.0,297.0,602.8970860000001,286.515915
8,8,639.0,291.0,623.043785,280.91489900000005
9,9,663.0,288.0,649.788289,278.811468
10,10,681.0,282.0,669.426554,273.152385
11,11,702.0,276.0,692.1475740000001,267.589858
12,12,732.0,273.0,724.422026,265.534239
13,13,756.0,270.0,749.902167,263.152454
14,14,771.0,267.0,765.669069,260.420729
15,15,798.0,261.0,793.838403,254.78315099999998
16,16,816.0,261.0,812.594862,255.226923
17,17,831.0,264.0,828.208901,258.739279
18,18,852.0,258.0,849.771123,252.756112
19,19,873.0,261.0,871.3967230000001,256.254358
20,20,891.0,258.0,889.797759,253.283223
21,21,909.0,258.0,908.195301,253.436979
22,22,927.0,264.0,926.5860789999999,259.879248
23,23,942.0,264.0,941.8642570000001,259.91674900000004
24,24,966.0,264.0,966.304684,259.898332
25,25,981.0,264.0,981.588899,259.837787
26,26,996.0,270.0,996.8429150000001,266.069525
27,27,1011.0,273.0,1012.1219380000001,269.097438
28,28,1029.0,273.0,1030.525844,268.892981
29,29,1041.0,276.0,1042.782724,271.888706
30,30,1065.0,282.0,1067.3576289999999,277.81427
31,31,1071.0,282.0,1073.545317,277.70406
32,32,1092.0,288.0,1095.153257,283.59454
33,33,1107.0,294.0,1110.613313,289.569908
34,34,1119.0,297.0,1123.067313,292.438112
35,35,1134.0,303.0,1138.642658,298.366887
36,36,1143.0,306.0,1148.039573,301.282709
37,37,1152.0,312.0,1157.384443,307.343286
38,38,1170.0,315.0,1176.419504,309.988476
39,39,1182.0,321.0,1189.074257,315.944771
40,40,1197.0,327.0,1205.0328949999998,321.80219
41,41,1206.0,336.0,1214.497672,330.992391
42,42,1215.0,339.0,1224.188509,333.87257400000004
43,43,1230.0,345.0,1240.414671,339.72174900000005
44,44,1239.0,351.0,1250.142041,345.759474
45,45,1245.0,360.0,1256.5054300000002,355.04873
46,46,1254.0,354.0,1266.692574,348.44921800000003
47,47,1266.0,348.0,1280.335402,341.696711
48,48,1275.0,342.0,1290.717586,334.990351
49,49,1281.0,339.0,1297.649986,331.558247
50,50,1287.0,330.0,1304.873188,321.677012
51,51,1305.0,324.0,1325.91092,314.40251800000004
52,52,1314.0,318.0,1336.709565,307.460558
53,53,1323.0,315.0,1347.454071,303.727974
54,54,1329.0,312.0,1354.723581,300.126918
55,55,1335.0,303.0,1362.389624,289.915341
56,56,1350.0,306.0,1380.255508,292.314061
57,57,1353.0,297.0,1384.4637189999999,282.171675
58,58,1362.0,297.0,1395.452018,281.578528
59,59,1365.0,294.0,1399.338956,278.036037
60,60,1380.0,288.0,1418.356628,270.254959
61,61,1383.0,282.0,1422.563155,263.275937
62,62,1389.0,282.0,1430.107947,262.810384
63,63,1398.0,282.0,1441.508892,262.09709100000003
64,64,1404.0,279.0,1449.413223,258.200457
65,65,1413.0,276.0,1461.2500630000002,254.017952
66,66,1422.0,276.0,1472.944069,253.23261000000002
67,67,1425.0,276.0,1476.866469,252.9666
68,68,1431.0,276.0,1484.748492,252.428197
69,69,1440.0,276.0,1496.666162,251.604546
70,70,1443.0,276.0,1500.6643789999998,251.32568999999998
71,71,1449.0,273.0,1508.9863460000001,247.280184
72,72,1452.0,273.0,1513.026112,246.99056000000002
73,73,1464.0,276.0,1529.022262,249.312731
74,74,1467.0,279.0,1532.832364,252.518429
75,75,1476.0,279.0,1545.225633,251.629397
76,76,1479.0,276.0,1549.689192,247.80861600000003
77,77,1482.0,279.0,1553.558808,251.02564900000002
78,78,1491.0,282.0,1565.8589539999998,253.636517
79,79,1491.0,282.0,1565.8589539999998,253.636517
80,80,1503.0,285.0,1582.557148,255.940974
81,81,1503.0,285.0,1582.557148,255.940974
82,82,1512.0,288.0,1595.154684,258.556267
83,83,1515.0,288.0,1599.4878310000001,258.24290299999996
84,84,1518.0,294.0,1603.2133019999999,265.044967
85,85,1521.0,294.0,1607.573892,264.737045
86,86,1527.0,297.0,1616.032749,267.68099
87,87,1533.0,300.0,1624.553639,270.631469
88,88,1536.0,303.0,1628.684703,273.89473
89,89,1539.0,306.0,1632.833456,277.161387
90,90,1545.0,312.0,1641.184924,283.705485
91,91,1545.0,318.0,1640.604061,290.839492
92,92,1551.0,318.0,1649.60986,290.264972
93,93,1554.0,321.0,1653.850465,293.55086600000004
94,94,1563.0,327.0,1666.966539,299.855224
95,95,1566.0,330.0,1671.281533,303.157887
96,96,1563.0,333.0,1666.414384,307.010642
97,97,1566.0,339.0,1670.471825,313.88926499999997
98,98,1572.0,345.0,1679.183426,320.518749
99,99,1575.0,345.0,1683.8238620000002,320.263263
100,100,1578.0,351.0,1687.978014,327.17000099999996
101,101,1581.0,354.0,1692.407143,330.504184
102,102,1584.0,360.0,1696.621137,337.425281
103,103,1584.0,363.0,1696.390031,341.002934
104,104,1587.0,369.0,1700.649016,347.93068999999997
105,105,1593.0,375.0,1709.685478,354.65727799999996
106,106,1593.0,381.0,1709.275848,361.812714
107,107,1593.0,387.0,1708.889114,368.956948
108,108,1599.0,393.0,1718.051902,375.735385
109,109,1599.0,399.0,1717.7054510000003,382.882077
110,110,1602.0,405.0,1722.171567,389.862909
111,111,1602.0,408.0,1722.0173109999998,393.434075
