,frame,x,y,undistort_x,undistort_y
4,4,1305.0,268.0,1332.988542,246.021456
5,5,1280.0,264.0,1303.96549,243.464601
6,6,1254.0,262.0,1274.1496869999999,243.125191
7,7,1230.0,258.0,1247.217355,240.243816
8,8,1203.0,250.0,1217.5618769999999,232.919536
9,9,1177.0,245.0,1189.199379,228.783248
10,10,1148.0,248.0,1157.526919,233.625535
11,11,1148.0,248.0,1157.526919,233.625535
12,12,1097.0,236.0,1103.477433,222.30801400000001
13,13,1067.0,236.0,1071.79315,223.27107
14,14,1038.0,236.0,1041.4018640000002,223.98974900000002
15,15,1009.0,233.0,1011.226512,221.16452599999997
16,16,984.0,230.0,985.277857,218.10467999999997
17,17,954.0,234.0,954.1456900000001,222.69715
18,18,928.0,232.0,927.1915849999999,220.415712
19,19,904.0,232.0,902.2794289999999,220.21732000000003
20,20,880.0,232.0,877.3057230000001,219.878108
21,21,848.0,234.0,843.9052839999999,221.439127
22,22,820.0,232.0,814.387651,218.40634100000003
23,23,796.0,231.0,788.9008110000001,216.439243
24,24,768.0,232.0,758.977963,216.392336
25,25,742.0,232.0,730.848065,215.119627
26,26,718.0,236.0,704.810295,218.32816699999998
27,27,692.0,238.0,676.130638,219.003898
28,28,670.0,240.0,651.5644269999999,219.79787000000002
29,29,645.0,244.0,623.386352,222.54032400000003
30,30,622.0,248.0,597.097996,225.31301200000001
31,31,600.0,254.0,571.757695,230.371498
32,32,578.0,256.0,545.6618129999999,230.718796
33,33,556.0,262.0,519.4885400000001,235.606233
34,34,537.0,265.0,496.29298,237.22289500000002
35,35,517.0,269.0,471.544993,239.835727
36,36,496.0,272.0,444.938144,241.091281
37,37,477.0,276.0,420.541568,243.674999
38,38,457.0,282.0,394.569207,248.46558199999998
39,39,440.0,290.0,372.420928,255.97040499999997
40,40,424.0,295.0,350.901993,260.005946
41,41,407.0,300.0,327.576308,263.899505
42,42,391.0,304.0,305.108698,266.691914
43,43,375.0,310.0,282.463158,271.889509
44,44,360.0,315.0,260.734151,275.998931
45,45,344.0,320.0,237.03383399999998,279.965788
46,46,331.0,324.0,217.378575,283.102329
47,47,318.0,330.0,197.628526,288.706767
48,48,304.0,335.0,175.707367,292.936289
49,49,292.0,340.0,156.618309,297.45031
50,50,280.0,346.0,137.273339,303.223507
51,51,268.0,350.0,117.19066399999998,306.480935
52,52,256.0,357.0,97.07033299999999,313.533806
53,53,247.0,362.0,81.590785,318.517378
54,54,236.0,368.0,62.196305,324.47517400000004
56,56,216.0,380.0,25.598764000000003,336.73096699999996
57,57,208.0,386.0,10.51633,343.202329
58,58,198.0,392.0,-9.205028,349.346025
59,59,190.0,396.0,-25.699856,353.20005699999996
60,60,182.0,404.0,-42.066196999999995,362.337242
61,61,174.0,410.0,-59.46791999999999,368.841882
62,62,166.0,414.0,-78.065803,372.657926
63,63,158.0,422.0,-96.84020500000001,381.843156
64,64,152.0,426.0,-112.07906299999999,386.023976
65,65,144.0,432.0,-133.490374,392.476503
66,66,138.0,438.0,-150.308539,399.369536
67,67,134.0,444.0,-161.655573,406.75332799999995
68,68,126.0,450.0,-187.621748,413.1573
69,69,120.0,456.0,-208.712895,420.03995599999996
70,70,116.0,460.0,-223.962308,424.618266
71,71,110.0,466.0,-249.075642,431.46090499999997
