,frame,x,y,undistort_x,undistort_y
5,5,1316.0,272.0,1345.737041,249.67514300000002
6,6,1298.0,268.0,1324.718244,246.596989
7,7,1279.0,266.0,1302.6488259999999,245.81810299999998
8,8,1262.0,264.0,1283.166615,244.816618
9,9,1240.0,262.0,1258.234636,244.094571
10,10,1220.0,263.0,1235.6868359999999,246.51359100000002
11,11,1203.0,258.0,1217.084306,241.925004
12,12,1185.0,258.0,1197.255079,242.94155899999998
13,13,1164.0,258.0,1174.357427,244.02460499999998
14,14,1143.0,258.0,1151.689895,244.99901699999998
15,15,1122.0,261.0,1129.111727,249.185323
16,16,1100.0,262.0,1105.755566,251.07458599999998
17,17,1080.0,263.0,1084.678178,252.78983599999998
18,18,1060.0,263.0,1063.755379,253.31407599999997
19,19,1038.0,267.0,1040.781696,258.158808
20,20,1020.0,270.0,1022.0924630000001,261.729698
21,21,999.0,276.0,1000.357423,268.503151
22,22,979.0,280.0,979.76304,272.987845
23,23,958.0,283.0,958.2039300000001,276.302164
24,24,940.0,286.0,939.7526730000001,279.529224
25,25,921.0,291.0,920.301295,284.83027000000004
26,26,900.0,296.0,898.8111779999999,290.03317400000003
27,27,881.0,303.0,879.3902,297.30951699999997
28,28,862.0,308.0,859.9279789999999,302.37535499999996
29,29,844.0,315.0,841.496194,309.523154
30,30,825.0,322.0,821.991443,316.588137
31,31,807.0,329.0,803.465551,323.615672
32,32,791.0,336.0,786.960588,330.643642
33,33,774.0,344.0,769.370533,338.664742
34,34,756.0,351.0,750.613559,345.562811
35,35,740.0,360.0,733.9290440000001,354.599048
36,36,726.0,367.0,719.2256570000001,361.56174
37,37,714.0,374.0,706.588358,368.57257599999997
38,38,697.0,383.0,688.543331,377.52434900000003
39,39,682.0,392.0,672.532664,386.53105800000003
40,40,666.0,402.0,655.327859,396.558266
41,41,654.0,411.0,642.3681280000001,405.66308399999997
42,42,643.0,420.0,630.425887,414.80616299999997
43,43,627.0,432.0,612.863729,426.975412
44,44,615.0,441.0,599.560077,436.123488
45,45,603.0,447.0,586.053653,442.12586100000004
46,46,586.0,442.0,566.321283,436.334001
47,47,573.0,438.0,551.0271690000001,431.658489
48,48,558.0,433.0,533.1387070000001,425.78230599999995
49,49,543.0,430.0,515.070183,421.984433
50,50,531.0,426.0,500.361841,417.16649900000004
51,51,516.0,420.0,481.67351799999994,409.97058300000003
52,52,507.0,417.0,470.34315300000003,406.259051
53,53,492.0,414.0,451.31565199999994,402.202884
54,54,474.0,411.0,428.108216,397.90689
55,55,465.0,411.0,416.41856,397.396742
56,56,453.0,411.0,400.654425,396.696669
57,57,441.0,408.0,384.494201,392.590868
58,58,429.0,408.0,368.29565,391.82723
59,59,417.0,405.0,351.66832400000004,387.61857599999996
60,60,405.0,405.0,335.002026,386.787182
61,61,396.0,402.0,322.124144,382.690405
62,62,384.0,402.0,305.017336,381.79330899999997
63,63,375.0,402.0,292.015937,381.101923
64,64,363.0,402.0,274.44334399999997,380.154495
65,65,351.0,402.0,256.58806699999997,379.176693
66,66,342.0,405.0,243.254529,381.969723
67,67,333.0,405.0,229.502154,381.213454
68,68,324.0,405.0,215.569298,380.43805
69,69,315.0,405.0,201.447664,379.64247
70,70,306.0,408.0,187.400797,382.438099
71,71,297.0,408.0,172.879633,381.61683999999997
72,72,288.0,411.0,158.420137,384.41809
73,73,282.0,411.0,148.467957,383.85339700000003
74,74,273.0,417.0,133.908753,390.331929
75,75,267.0,417.0,123.68626100000002,389.763744
76,76,258.0,420.0,108.41351599999999,392.589908
77,77,252.0,423.0,98.171145,395.71603500000003
78,78,246.0,426.0,87.794698,398.853165
79,79,240.0,429.0,77.275805,402.001328
80,80,234.0,432.0,66.605,405.16052
81,81,228.0,435.0,55.771533,408.330696
82,82,222.0,438.0,44.763149,411.511763
83,83,216.0,441.0,33.565812,414.703575
84,84,213.0,447.0,28.325915999999996,421.99259000000006
85,85,207.0,450.0,16.817214,425.222544
86,86,201.0,453.0,5.075087,428.46371100000005
87,87,198.0,459.0,-0.469315,435.82782599999996
88,88,195.0,462.0,-6.364387000000001,439.38339299999996
89,89,189.0,468.0,-18.374385,446.527099
90,90,186.0,471.0,-24.497208999999998,450.11592699999994
91,91,183.0,477.0,-30.456654999999998,457.575022
92,92,180.0,483.0,-36.525457,465.059809
93,93,177.0,486.0,-42.9261,468.70233499999995
94,94,171.0,492.0,-56.036607999999994,476.02937000000003
95,95,171.0,498.0,-55.638126,483.80308099999996
96,96,168.0,501.0,-62.373521,487.50827599999997
97,97,165.0,507.0,-69.06371999999999,495.13364400000006
98,98,162.0,513.0,-75.912976,502.796013
99,99,159.0,519.0,-82.933627,510.498146
100,100,159.0,525.0,-82.71850400000001,518.339296
101,101,156.0,529.0,-90.02101,523.485803
102,102,156.0,535.0,-89.8882,531.346951
103,103,153.0,540.0,-97.388785,537.8649740000001
104,104,153.0,546.0,-97.353432,545.75007
105,105,153.0,555.0,-97.405191,557.5777929999999
106,106,150.0,558.0,-105.196955,561.574296
107,107,150.0,564.0,-105.33488799999999,569.491316
108,108,150.0,567.0,-105.425803,573.451156
109,109,150.0,573.0,-105.651726,581.374326
110,110,150.0,579.0,-105.93677,589.303266
111,111,150.0,585.0,-106.281424,597.239328
