,frame,x,y,undistort_x,undistort_y
5,5,1341.0,276.0,1375.5485210000002,252.074613
6,6,1326.0,274.0,1357.5556589999999,251.10766800000002
7,7,1311.0,270.0,1339.945378,247.808179
8,8,1293.0,266.0,1318.9991730000002,244.71785400000002
9,9,1274.0,262.0,1297.154654,241.64908599999998
10,10,1258.0,262.0,1278.724736,242.83862299999998
11,11,1242.0,258.0,1260.772934,239.435102
12,12,1222.0,256.0,1238.365482,238.505685
13,13,1201.0,252.0,1215.224932,235.295156
14,14,1183.0,250.0,1195.500078,234.079564
15,15,1164.0,250.0,1174.755383,235.085627
16,16,1146.0,252.0,1155.185601,238.18655499999997
17,17,1130.0,249.0,1138.135077,235.54354500000002
18,18,1109.0,250.0,1115.705021,237.48665099999997
19,19,1088.0,251.0,1093.452164,239.31627400000002
20,20,1072.0,258.0,1076.4301990000001,247.515669
21,21,1052.0,260.0,1055.482937,250.210006
22,22,1034.0,262.0,1036.723839,252.76852799999998
23,23,1014.0,257.0,1016.073389,247.616244
24,24,994.0,266.0,995.30331,257.688657
25,25,975.0,267.0,975.723126,258.91719
26,26,954.0,267.0,954.11554,258.981951
27,27,934.0,271.0,933.554402,263.303807
28,28,919.0,279.0,918.178468,271.89583999999996
29,29,904.0,277.0,902.741848,269.61567599999995
30,30,882.0,279.0,880.102909,271.525433
31,31,862.0,287.0,859.5813509999999,279.857024
32,32,843.0,293.0,840.0337810000001,285.962266
33,33,826.0,296.0,822.449127,288.816354
34,34,809.0,300.0,804.827708,292.69549
35,35,792.0,306.0,787.1950009999999,298.675596
36,36,774.0,315.0,768.529662,307.794148
37,37,757.0,323.0,750.807667,315.818417
38,38,741.0,330.0,734.026565,322.765357
39,39,725.0,337.0,717.1508660000001,329.680236
40,40,710.0,342.0,701.174222,334.467831
41,41,693.0,351.0,683.067339,343.43185800000003
42,42,682.0,356.0,671.242248,348.34038799999996
43,43,667.0,364.0,655.057863,356.285456
44,44,652.0,372.0,638.741351,364.222143
45,45,638.0,382.0,623.4867,374.33342200000004
46,46,624.0,390.0,608.015454,382.311191
47,47,612.0,399.0,594.724912,391.445495
48,48,600.0,407.0,581.279312,399.521976
49,49,586.0,416.0,565.4254559999999,408.60632999999996
50,50,574.0,426.0,551.780917,418.861183
51,51,560.0,439.0,535.725797,432.29008600000003
52,52,551.0,446.0,525.24671,439.49366900000007
53,53,540.0,454.0,512.3,447.73015
54,54,530.0,464.0,500.490322,458.182244
55,55,516.0,474.0,483.63205300000004,468.570466
56,56,507.0,480.0,472.654038,474.820937
57,57,499.0,479.0,462.652369,473.535733
58,58,483.0,480.0,442.48259800000005,474.20434800000004
59,59,468.0,474.0,423.068844,467.21367699999996
60,60,459.0,472.0,411.309229,464.73463899999996
61,61,448.0,470.0,396.787958,462.16511900000006
62,62,435.0,468.0,379.40206800000004,459.492923
63,63,426.0,468.0,367.262043,459.16684100000003
64,64,414.0,465.0,350.760914,455.348904
65,65,405.0,465.0,338.315433,454.99114800000007
66,66,390.0,462.0,317.141398,450.967068
67,67,381.0,462.0,304.321889,450.57235199999997
68,68,372.0,459.0,291.21696000000003,446.728741
69,69,360.0,462.0,273.83105,449.61501
70,70,351.0,462.0,260.504066,449.18853600000006
71,71,339.0,462.0,242.479621,448.60403899999994
72,72,330.0,462.0,228.762021,448.15326100000004
