,frame,x,y,undistort_x,undistort_y
47,47,1225.0,309.0,1236.177852,301.771976
48,48,1235.0,314.0,1247.018708,306.71081200000003
49,49,1244.0,319.0,1256.808076,311.68679199999997
50,50,1252.0,324.0,1265.531389,316.701667
51,51,1258.0,328.0,1272.092124,320.729687
52,52,1267.0,334.0,1281.980432,326.77344300000004
53,53,1275.0,340.0,1290.793977,332.859262
54,54,1283.0,346.0,1299.6570179999999,338.94928
55,55,1288.0,350.0,1305.2131769999999,343.02482000000003
56,56,1294.0,351.0,1312.050509,343.865261
57,57,1300.0,343.0,1319.2765359999999,335.071178
58,58,1305.0,337.0,1325.3186779999999,328.41719
59,59,1310.0,331.0,1331.403638,321.72810699999997
60,60,1314.0,326.0,1336.312827,316.134294
61,61,1319.0,320.0,1342.478151,309.378325
62,62,1324.0,315.0,1348.635722,303.674559
63,63,1329.0,311.0,1354.7791029999998,299.033376
64,64,1333.0,306.0,1359.824962,293.32807599999995
65,65,1337.0,302.0,1364.842702,288.695695
66,66,1341.0,298.0,1369.888655,284.04181
67,67,1346.0,294.0,1376.17164,279.301386
68,68,1350.0,291.0,1381.213876,275.711722
69,69,1353.0,288.0,1385.0634109999999,272.174023
70,70,1357.0,285.0,1390.152115,268.55323
71,71,1360.0,282.0,1394.0397070000001,264.987566
72,72,1364.0,280.0,1399.102412,262.45637200000004
73,73,1367.0,277.0,1403.027299,258.86465699999997
74,74,1371.0,275.0,1408.133504,256.309008
75,75,1374.0,273.0,1412.017994,253.819931
76,76,1378.0,272.0,1417.0871300000001,252.37339500000002
77,77,1380.0,271.0,1419.669962,251.081133
78,78,1383.0,269.0,1423.59674,248.56956200000002
79,79,1386.0,268.0,1427.455488,247.18579900000003
80,80,1389.0,267.0,1431.327118,245.796913
81,81,1392.0,267.0,1435.126514,245.54290699999999
82,82,1394.0,266.0,1437.751406,244.231515
83,83,1398.0,266.0,1442.845872,243.88592999999997
84,84,1400.0,266.0,1445.400735,243.711692
85,85,1403.0,266.0,1449.242653,243.44852400000002
86,86,1405.0,266.0,1451.810391,243.271868
87,87,1407.0,266.0,1454.383331,243.09424199999998
88,88,1410.0,267.0,1458.162991,243.973566
89,89,1412.0,268.0,1460.658955,244.942221
90,90,1414.0,269.0,1463.1596880000002,245.91103999999999
91,91,1416.0,270.0,1465.665225,246.88003799999998
92,92,1419.0,271.0,1469.477456,247.759548
93,93,1420.0,272.0,1470.6908460000002,248.81861600000002
94,94,1422.0,274.0,1473.121582,250.936927
95,95,1425.0,276.0,1476.866469,252.9666
96,96,1426.0,277.0,1478.087642,254.02621000000002
97,97,1428.0,279.0,1480.53405,256.14569
98,98,1430.0,282.0,1482.898174,259.413267
99,99,1432.0,284.0,1485.355985,261.533335
100,100,1433.0,286.0,1486.5003390000002,263.740404
101,101,1435.0,288.0,1488.966968,265.861017
102,102,1437.0,291.0,1491.353968,269.128151
103,103,1438.0,294.0,1492.423736,272.479075
104,104,1439.0,297.0,1493.4976900000001,275.82779500000004
105,105,1441.0,300.0,1495.9017310000002,279.092657
106,106,1442.0,303.0,1496.984933,282.43836
107,107,1443.0,306.0,1498.07241,285.782105
108,108,1446.0,310.0,1501.746604,290.107281
109,109,1446.0,314.0,1501.437009,294.664308
110,110,1447.0,317.0,1502.540672,298.001949
111,111,1448.0,321.0,1503.574836,302.47425499999997
112,112,1449.0,324.0,1504.688513,305.807932
113,113,1450.0,329.0,1505.664967,311.40795499999996
114,114,1451.0,333.0,1506.721017,315.869714
115,115,1452.0,337.0,1507.784447,320.328322
116,116,1453.0,342.0,1508.790117,325.913672
117,117,1454.0,346.0,1509.8701019999999,330.36543900000004
118,118,1455.0,350.0,1510.957602,334.814646
119,119,1455.0,355.0,1510.655285,340.44709700000004
120,120,1455.0,360.0,1510.364411,346.070689
121,121,1456.0,364.0,1511.476289,350.50813999999997
122,122,1457.0,369.0,1512.542399,356.06580299999996
123,123,1458.0,374.0,1513.620067,361.620002
124,124,1458.0,378.0,1513.419539,366.10051200000004
