,frame,x,y,undistort_x,undistort_y
5,5,1289.0,266.0,1314.30982,245.03770099999997
6,6,1267.0,262.0,1289.0655869999998,242.178071
7,7,1247.0,261.0,1266.2428380000001,242.485086
8,8,1223.0,258.0,1239.357625,240.69795
9,9,1206.0,250.0,1220.8924539999998,232.736463
10,10,1182.0,250.0,1194.403231,234.134829
11,11,1160.0,248.0,1170.512202,233.045125
12,12,1139.0,253.0,1147.612827,239.613838
13,13,1116.0,249.0,1123.186632,236.110017
14,14,1094.0,248.0,1099.884006,235.793565
15,15,1074.0,256.0,1078.5818869999998,245.257657
16,16,1050.0,252.0,1053.578142,241.45515299999997
17,17,1029.0,253.0,1031.6947699999998,242.98237200000003
18,18,1004.0,248.0,1005.8347960000001,237.85359100000002
19,19,983.0,255.0,984.046294,245.75727799999999
20,20,959.0,258.0,959.2766109999999,249.155292
21,21,936.0,258.0,935.5716039999999,249.142804
22,22,917.0,263.0,916.013617,254.50904599999998
23,23,894.0,260.0,892.2453810000001,251.008868
24,24,875.0,270.0,872.7396380000001,261.65434700000003
25,25,854.0,278.0,851.134757,269.974788
26,26,832.0,283.0,828.386181,274.918924
27,27,813.0,281.0,808.495395,272.258522
28,28,792.0,292.0,786.776489,283.574709
29,29,771.0,291.0,764.56035,281.79593700000004
30,30,752.0,294.0,744.445462,284.35322599999995
31,31,732.0,303.0,723.3566400000001,293.332472
32,32,708.0,309.0,697.635792,298.81451400000003
33,33,695.0,311.0,683.527461,300.390148
34,34,680.0,319.0,667.409515,308.376312
35,35,659.0,326.0,644.434466,314.947224
36,36,643.0,333.0,626.835197,321.74162
37,37,630.0,338.0,612.376683,326.499883
38,38,614.0,346.0,594.518546,334.35666299999997
39,39,597.0,354.0,575.307459,342.151263
40,40,582.0,360.0,558.1034599999999,347.869143
41,41,570.0,368.0,544.38035,355.944566
42,42,553.0,378.0,524.63832,365.94027400000004
43,43,539.0,386.0,508.15507,373.931596
44,44,525.0,393.0,491.41300599999994,380.844895
45,45,513.0,402.0,477.054207,390.08885
46,46,505.0,406.0,467.28124299999996,394.065133
47,47,491.0,414.0,450.046796,402.150798
48,48,480.0,423.0,436.470237,411.533704
49,49,468.0,433.0,421.47614500000003,422.01543399999997
50,50,458.0,441.0,408.805037,430.420836
51,51,448.0,450.0,396.025438,439.977631
52,52,438.0,459.0,383.08295,449.58246799999995
53,53,430.0,466.0,372.599643,457.080805
54,54,420.0,475.0,359.347191,466.78326799999996
