,frame,x,y,undistort_x,undistort_y
4,4,594.0,303.0,568.55668,285.574368
5,5,613.0,296.0,590.2654719999999,279.07935
6,6,631.0,290.0,610.62602,273.597269
7,7,650.0,285.0,631.9594099999999,269.255171
8,8,670.0,279.0,654.1155980000001,263.806225
9,9,690.0,272.0,675.981653,257.182107
10,10,711.0,269.0,698.9555190000001,254.99853599999997
11,11,732.0,264.0,721.601268,250.50850699999998
12,12,751.0,259.0,741.905788,245.84576299999998
13,13,776.0,254.0,768.4872,241.355646
14,14,797.0,248.0,790.5925139999999,235.484135
15,15,819.0,243.0,813.679249,230.657909
16,16,841.0,239.0,836.693106,226.83458399999998
17,17,864.0,236.0,860.6898550000001,224.033027
18,18,888.0,232.0,885.63913,220.006879
19,19,910.0,228.0,908.47277,215.81845
20,20,934.0,225.0,933.3862529999999,212.631567
21,21,960.0,222.0,960.3925300000001,209.291277
22,22,983.0,220.0,984.321927,206.921706
23,23,1006.0,216.0,1008.344577,202.1583
24,24,1032.0,215.0,1035.569006,200.56438
25,25,1054.0,212.0,1058.775301,196.63211
26,26,1078.0,210.0,1084.2267060000001,193.62026799999998
27,27,1103.0,208.0,1110.9524390000001,190.394176
28,28,1126.0,208.0,1135.681011,189.36766599999999
29,29,1152.0,208.0,1163.9115789999998,188.024975
30,30,1175.0,206.0,1189.290744,184.357627
31,31,1200.0,206.0,1217.096882,182.696798
32,32,1226.0,206.0,1246.439418,180.764997
33,33,1247.0,206.0,1270.490458,179.048528
34,34,1270.0,208.0,1297.04438,179.369982
35,35,1296.0,210.0,1327.600296,179.24317299999998
36,36,1316.0,210.0,1351.676606,177.173007
37,37,1342.0,213.0,1383.239381,177.886717
38,38,1364.0,215.0,1410.553485,177.693104
39,39,1387.0,217.0,1439.705496,177.227059
40,40,1409.0,220.0,1468.045518,177.964099
41,41,1431.0,223.0,1497.0061460000002,178.569467
42,42,1454.0,226.0,1528.019926,178.88934799999998
43,43,1474.0,230.0,1555.412001,180.78359
44,44,1496.0,234.0,1586.336097,182.250755
45,45,1514.0,238.0,1612.130574,184.275565
46,46,1536.0,244.0,1644.2713210000002,188.05750700000002
47,47,1556.0,248.0,1674.6024519999999,189.5247
48,48,1575.0,253.0,1704.0366559999998,192.346443
49,49,1594.0,257.0,1734.601687,193.733324
50,50,1614.0,264.0,1767.3481780000002,198.6926
51,51,1632.0,269.0,1798.290843,201.268751
52,52,1650.0,275.0,1830.373696,204.967784
53,53,1667.0,281.0,1862.141107,208.663391
54,54,1684.0,287.0,1895.843828,212.02219100000002
56,56,1716.0,300.0,1966.4706670000003,219.30483700000002
57,57,1733.0,307.0,2010.5210920000002,222.01195800000002
58,58,1748.0,314.0,2055.448412,224.313548
59,59,1763.0,321.0,2110.426096,224.51264500000002
60,60,1777.0,328.0,2177.561648,222.02931
61,61,1791.0,335.0,2276.710645,212.684312
62,62,1804.0,342.0,2436.944884,190.22071599999998
63,63,1818.0,351.0,2858.0953489999997,116.39326499999999
64,64,1832.0,358.0,7665.9836319999995,-890.742414
65,65,1844.0,365.0,-71.574742,754.519798
66,66,1857.0,374.0,855.3909769999999,564.813207
67,67,1869.0,382.0,948.677007,547.027144
68,68,1880.0,390.0,949.9475779999999,546.799092
69,69,1892.0,399.0,2305.095508,334.18933799999996
70,70,1902.0,406.0,1961.599962,397.185785
71,71,1913.0,414.0,1919.5157789999998,413.101518
