-1.0973,0.022701,0.32817
-1.0695,0.018594,0.33577
-1.0311,0.013386,0.34483
-0.99426,0.015643,0.35376
-0.95589,0.013635,0.36369
-0.91984,0.015344,0.37152
-0.88221,0.01208,0.3745
-0.8427,0.012567,0.38212
-0.80504,0.0054263,0.38642
-0.76997,0.010115,0.38963
-0.73466,-0.0010463,0.39381
-0.6986,-0.0012994,0.39662
-0.66143,-0.0015043,0.39887
-0.62634,-0.0040817,0.40113
-0.59096,-0.0046469,0.40268
-0.55518,-0.0090891,0.40286
-0.52225,-0.0076949,0.40115
-0.48627,-0.011229,0.40037
-0.45168,-0.015525,0.39689
-0.41383,-0.014727,0.39539
-0.37932,-0.019984,0.39331
-0.34599,-0.022442,0.38976
-0.31251,-0.027617,0.38536
-0.27933,-0.026126,0.38197
-0.2409,-0.031491,0.37447
-0.20762,-0.030689,0.36753
-0.17348,-0.037687,0.35933
-0.14017,-0.037541,0.35167
-0.10781,-0.026721,0.34394
-0.074294,-0.035984,0.33414
-0.040755,-0.035619,0.32329
-0.0071549,-0.02694,0.31402
0.026618,-0.030492,0.30215
0.057114,-0.034547,0.29103
0.089425,-0.031348,0.27952
0.12189,-0.033566,0.26766
0.16013,-0.025658,0.25247
0.18795,-0.026025,0.23937
0.21753,-0.028445,0.22473
0.25176,-0.029718,0.21142
0.28322,-0.0231,0.19406
0.3138,-0.023189,0.17706
0.34898,-0.025067,0.16008
0.38043,-0.021774,0.14045
0.40939,-0.020297,0.12146
0.43908,-0.019719,0.10564
0.47161,-0.018503,0.083889
0.4953,-0.00046537,0.087053
0.5175,-0.0069773,0.10607
0.53529,-0.0098216,0.12421
0.55519,-0.0090265,0.14171
0.57259,-0.0049804,0.1584
0.59181,-0.003371,0.1742
0.61284,-0.0045126,0.18908
0.6313,-0.0027744,0.20287
0.65025,-0.0052176,0.21827
0.6707,-0.0027472,0.23153
0.68699,-0.0016879,0.24064
0.7056,-0.0035258,0.2515
0.72401,-0.0054522,0.26359
0.7442,-0.0026221,0.27328
0.76406,-0.0038083,0.28276
0.78089,0.0014887,0.29156
0.79877,-0.002826,0.29976
0.81822,-0.0036579,0.30654
0.8368,0.0038948,0.31245
0.85443,0.00047227,0.31801
0.87276,0.0031334,0.32316
0.88964,-0.0016021,0.3269
0.90872,0.003645,0.32988
0.92619,-0.00058966,0.33111
0.94415,0.0027821,0.33475
0.9637,0.0067065,0.33584
0.98063,0.0049479,0.33726
0.99612,-0.0018447,0.33795
1.0146,0.004581,0.33757
1.033,0.0068006,0.33495
1.0523,0.0084818,0.33273
1.07,0.010528,0.32987
1.0881,0.011595,0.32442
1.1028,0.013039,0.32224
1.1224,0.0095952,0.31734
1.1389,0.010721,0.31178
1.1576,0.011356,0.30535
1.1742,0.010338,0.29858
1.1911,0.017117,0.29229
1.206,0.015853,0.28383
1.2248,0.015205,0.27411
1.2406,0.014922,0.26375
1.2588,0.014146,0.25291
1.275,0.016289,0.24354
1.292,0.017258,0.23167
1.3083,0.014794,0.21974
1.3247,0.015481,0.20606
1.3413,0.018472,0.19349
1.357,0.017073,0.17827
1.3728,0.018074,0.16437
1.3888,0.019784,0.1472
1.4057,0.018736,0.13289
1.4222,0.020202,0.11461
1.4355,0.021822,0.10003
1.4528,0.019263,0.080483
1.4695,0.022338,0.060608
1.4857,0.024214,0.042048
1.4978,0.023445,0.023584
