-1.0204,-0.041443,0.33814
-0.95003,-0.038595,0.35443
-0.87803,-0.039638,0.36719
-0.81133,-0.036916,0.3809
-0.74315,-0.042792,0.39672
-0.67381,-0.045682,0.41154
-0.605,-0.039079,0.41763
-0.5674,0.010395,0.43161
-0.47644,-0.05111,0.44437
-0.40769,-0.038638,0.45464
-0.3422,-0.03874,0.46447
-0.27815,-0.039279,0.47583
-0.21709,-0.039776,0.48625
-0.15221,-0.027095,0.49248
-0.090969,-0.022173,0.50182
-0.032943,-0.019278,0.51036
0.025766,-0.01327,0.51775
0.090967,0.0071764,0.52645
0.15225,0.0039347,0.53461
0.20862,0.0052548,0.54331
0.27025,0.018973,0.55005
0.32712,0.021096,0.5574
0.38477,0.028632,0.56136
0.4433,0.042539,0.56897
0.49724,0.044727,0.57236
0.55718,0.055154,0.57513
0.61156,0.065595,0.57953
0.66859,0.072635,0.58039
0.72555,0.077029,0.58421
0.77927,0.083045,0.58556
0.83217,0.079596,0.58511
0.88787,0.085073,0.58614
0.94035,0.087425,0.58803
0.9974,0.0867,0.58699
1.0505,0.097409,0.58671
1.1043,0.098072,0.58341
1.1539,0.1016,0.58062
1.2068,0.10198,0.5781
1.2586,0.10405,0.57628
1.3095,0.10604,0.57223
1.3619,0.10471,0.56856
1.4105,0.11141,0.56583
1.4601,0.112,0.55988
1.5106,0.10829,0.55496
1.5602,0.11287,0.54983
1.6093,0.10934,0.54451
1.6594,0.11207,0.53625
1.709,0.11079,0.5302
1.7591,0.11501,0.52327
1.8046,0.1104,0.51656
1.8547,0.11424,0.50807
1.9569,0.11284,0.49085
2.0093,0.10799,0.48294
2.0675,0.10659,0.47422
2.1268,0.098353,0.46684
2.1952,0.088609,0.45795
2.2814,0.067437,0.4518
2.3977,0.024679,0.4526
2.6352,-0.10006,0.46039
3.3787,-0.77139,0.54341
3.5289,-1.9074,0.65832
2.3893,-0.54255,0.49042
2.3027,-0.31882,0.45018
2.3596,-0.29376,0.44832
2.5472,0.18547,0.33986
2.3803,0.28501,0.31722
2.3946,0.3155,0.30676
