-1.0792,0.020238,0.33025
-1.0428,0.016064,0.33852
-0.99657,0.024587,0.34908
-0.95264,0.023725,0.36037
-0.90475,0.018427,0.36633
-0.85907,0.023066,0.37385
-0.81315,0.019548,0.38194
-0.77548,0.020534,0.38656
-0.7319,0.023184,0.38871
-0.68728,0.017019,0.3949
-0.6467,0.02451,0.40104
-0.60331,0.01337,0.40369
-0.56066,0.017687,0.40535
-0.52125,0.016501,0.40677
-0.4793,0.013072,0.41027
-0.43875,0.01603,0.40807
-0.39765,0.020382,0.40945
-0.35552,0.018279,0.4079
-0.31621,0.021344,0.40864
-0.27872,0.020308,0.40633
-0.23426,0.019379,0.40278
-0.19419,0.020411,0.39873
-0.15333,0.020346,0.39542
-0.11336,0.027626,0.39141
-0.072463,0.02553,0.38615
-0.037362,0.039925,0.3788
0.0046365,0.040757,0.37258
0.044241,0.039788,0.36529
0.079717,0.040422,0.3583
0.11887,0.042249,0.34904
0.15807,0.054299,0.3418
0.19521,0.058148,0.33103
0.23167,0.063216,0.3204
0.27002,0.068128,0.31061
0.3071,0.071135,0.29795
0.34629,0.07487,0.28569
0.37932,0.081185,0.27499
0.41785,0.096194,0.25982
0.44934,0.08507,0.24793
0.48781,0.10424,0.23377
0.52728,0.10836,0.21752
0.5617,0.11482,0.20276
0.59762,0.12381,0.18667
0.63388,0.11616,0.16513
0.66845,0.13362,0.14833
0.7016,0.13227,0.13061
0.73865,0.14215,0.11223
0.7742,0.15431,0.090579
0.80495,0.16394,0.087003
0.83104,0.17061,0.10355
0.85604,0.17772,0.12143
0.87808,0.18246,0.13787
0.90374,0.18725,0.15769
0.9279,0.18984,0.17232
0.95058,0.19704,0.18824
0.97539,0.1993,0.20085
0.99753,0.20474,0.21354
1.0222,0.20728,0.22766
1.046,0.21321,0.23894
1.07,0.21736,0.2523
1.0938,0.22578,0.26103
1.1179,0.23428,0.27205
1.1384,0.23534,0.27983
1.1611,0.24176,0.28833
